order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDB02998,2018-02-23,09:41:24,Breakfast,TP,"[('Cereal', 3), ('Pancake', 8)]",257.0,-37.7990648,144.9454199,0,10.693,13.0381616
ORDY02326,2018-01-19,08:30:25,Breakfast,TP,"[('Pancake', 4), ('Coffee', 4), ('Cereal', 6), ('Eggs', 9)]",451.0,-37.8089016,144.9602386,0,8.709,10.8268486
ORDB08424,2018-09-07,16:16:54,Dinner,TP,"[('Shrimp', 7), ('Fish&Chips', 3), ('Salmon', 3), ('Pasta', 6)]",771.0,-37.8203394,144.9773837,0,8.741,13.4316158
ORDB05270,2018-10-02,17:07:36,Dinner,TP,"[('Shrimp', 4), ('Pasta', 3), ('Salmon', 5)]",503.5,-37.8233621,144.9417464,0,9.36,13.460038102244816
ORDJ01423,2018-09-08,16:16:54,Dinner,TP,"[('Fish&Chips', 9), ('Pasta', 6)]",480.0,-37.8172011,144.9533513,0,8.592,14.246449565203854
ORDJ08545,2018-09-05,16:06:45,Dinner,TP,"[('Salmon', 5), ('Pasta', 9)]",452.5,-37.8161428,144.9287483,0,11.594,15.688296
ORDY05008,2018-03-03,10:01:41,Breakfast,TP,"[('Pancake', 6), ('Cereal', 3)]",208.5,-37.8206673,144.956766,0,8.014,13.1561724
ORDX09828,2018-06-25,13:44:47,Lunch,BK,"[('Fries', 3), ('Chicken', 2), ('Burger', 1), ('Salad', 10), ('Steak', 1)]",348.0,-37.8242741,144.9831252,0,7.013,12.8790064
ORDJ08185,2018-07-15,14:25:21,Lunch,TP,"[('Salad', 2), ('Steak', 1)]",79.4,-37.8201817,144.957557,0,7.952,13.0028526
ORDJ11055,2018-05-01,11:53:14,Breakfast,TP,"[('Pancake', 3), ('Cereal', 7), ('Eggs', 7)]",373.75,-37.8090588,144.9499813,0,9.462,11.8757097
ORDX01102,2018-10-13,17:27:53,Dinner,BK,"[('Salmon', 3), ('Pasta', 7)]",315.5,-37.8207232,144.9574815,0,8.481,18.4033672
ORDZ09481,2018-07-06,14:05:04,Lunch,NS,"[('Burger', 4), ('Salad', 5), ('Steak', 1), ('Chicken', 4)]",383.0,-37.7992351,144.9718408,0,6.32,11.5256473
ORDK01216,2018-01-04,08:00:00,Breakfast,BK,"[('Cereal', 5), ('Pancake', 9), ('Eggs', 9), ('Coffee', 6)]",566.25,-37.8175106,145.0028707,1,4.5,4.9640064
ORDZ00067,2018-07-18,14:35:29,Lunch,NS,"[('Chicken', 3), ('Salad', 7)]",216.4,-37.821937,144.9683219,0,8.855,14.4286397
ORDJ09146,2018-06-23,13:44:47,Lunch,TP,"[('Salad', 2), ('Fries', 1), ('Chicken', 7)]",270.4,-37.8040396,144.9587842,0,9.24,13.8012747
ORDJ00996,2018-09-20,16:37:10,Dinner,TP,"[('Pasta', 5), ('Fish&Chips', 2), ('Shrimp', 8)]",639.5,-37.8192067,144.9651663,0,7.377,11.7882887
ORDY03657,2018-09-16,16:37:10,Dinner,TP,"[('Shrimp', 6), ('Pasta', 8)]",544.0,-37.8058744,144.9783731,0,9.671,14.7240038
ORDZ09879,2018-09-29,16:57:27,Dinner,NS,"[('Fish&Chips', 9), ('Shrimp', 1), ('Salmon', 3)]",492.0,-37.8019774,144.9527304,0,7.852,16.0883907
ORDJ04856,2018-03-18,10:32:06,Breakfast,TP,"[('Cereal', 2), ('Coffee', 6), ('Pancake', 1)]",111.25,-37.8203196,144.9894131,0,9.577,13.61188559264032
ORDK07262,2018-03-08,10:11:49,Breakfast,BK,"[('Pancake', 4), ('Cereal', 2)]",139.0,-37.8190128,144.9846939,0,6.332,11.1875669
ORDX05448,2018-07-07,14:15:12,Lunch,BK,"[('Steak', 8), ('Burger', 4), ('Chicken', 1), ('Salad', 5)]",602.0,-37.8182286,144.9645541,0,7.692,15.7929247
ORDX10094,2018-08-08,15:16:03,Lunch,BK,"[('Chicken', 7), ('Fries', 4), ('Burger', 2), ('Steak', 9)]",739.0,-37.8265624,144.9743124,0,7.846,13.6810187
ORDY09608,2018-06-26,13:44:47,Lunch,TP,"[('Fries', 4), ('Steak', 2), ('Salad', 8)]",275.6,-37.8256025,144.9845723,0,8.955,12.9702352
ORDB10459,2018-03-03,10:01:41,Breakfast,TP,"[('Eggs', 3), ('Pancake', 6)]",211.5,-37.8238216,144.9902251,0,9.49,12.9994298
ORDC06022,2018-03-23,10:42:15,Breakfast,NS,"[('Eggs', 7), ('Coffee', 4), ('Cereal', 5)]",289.0,-37.8005257,144.9585961,0,7.259,12.6273334
ORDJ02307,2018-08-31,15:56:37,Lunch,TP,"[('Salad', 10), ('Steak', 6), ('Fries', 10), ('Chicken', 2)]",626.0,-37.8070674,144.9376258,0,10.469,13.678484399153428
ORDC02572,2018-06-11,13:14:21,Lunch,NS,"[('Steak', 2), ('Burger', 1), ('Chicken', 9), ('Fries', 10), ('Salad', 1)]",546.2,-37.8012351,144.9741474,0,6.444,11.2535894
ORDI06447,2018-06-13,13:24:30,Lunch,NS,"[('Steak', 6), ('Burger', 8), ('Salad', 10)]",690.0,-37.8050751,144.9715944,0,6.93,12.412654185934253
ORDZ06563,2018-08-10,15:16:03,Lunch,NS,"[('Chicken', 6), ('Fries', 6)]",264.0,-37.7990947,144.9632954,0,6.925,12.0828129
ORDB02048,2018-10-07,17:17:44,Dinner,TP,"[('Salmon', 10), ('Pasta', 10)]",685.0,-37.8021162,144.9662039,0,9.633,14.4867121
ORDI06826,2018-06-02,13:04:13,Lunch,NS,"[('Fries', 8), ('Salad', 1), ('Steak', 3), ('Chicken', 3), ('Burger', 8)]",592.2,-37.818061,144.9648126,0,8.5,16.4201878
ORDI03164,2018-11-16,18:28:43,Dinner,NS,"[('Fish&Chips', 8), ('Pasta', 4)]",390.0,-37.8126411,144.9779078,0,7.973,14.0862454
ORDK01312,2018-02-28,09:51:32,Breakfast,BK,"[('Coffee', 1), ('Cereal', 8)]",175.5,-37.8132482,145.0001319,0,4.347,8.7197831
ORDB04855,2018-04-02,10:52:23,Breakfast,TP,"[('Eggs', 7), ('Cereal', 10), ('Coffee', 5), ('Pancake', 10)]",644.0,-37.8132618,144.9513214,0,9.073,11.720127209619381
ORDK07831,2018-08-01,14:55:46,Lunch,BK,"[('Fries', 3), ('Chicken', 10)]",356.0,-37.8187113,144.9167717,0,11.966,18.12237236375394
ORDK05599,2018-07-22,14:35:29,Lunch,BK,"[('Steak', 1), ('Chicken', 5), ('Fries', 3), ('Burger', 8), ('Salad', 9)]",643.8,-37.8137032,144.9534586,0,8.462,16.897327289675484
ORDI02553,2018-01-22,08:40:33,Breakfast,NS,"[('Cereal', 5), ('Eggs', 7), ('Pancake', 2), ('Coffee', 1)]",315.0,-37.8008042,144.9748265,0,6.56,10.9682158
ORDJ05381,2018-06-16,13:24:30,Lunch,TP,"[('Salad', 7), ('Chicken', 3), ('Fries', 1), ('Steak', 8), ('Burger', 7)]",805.4,-37.8124253,144.9987884,0,10.893,15.5333378
ORDC01542,2018-10-27,17:58:18,Dinner,NS,"[('Shrimp', 3), ('Salmon', 4)]",326.0,-37.8208432,144.9919256,0,9.618,16.9614042
ORDJ07079,2018-05-05,12:03:22,Lunch,TP,"[('Chicken', 5), ('Burger', 9), ('Fries', 4)]",487.0,-37.804721,144.9274749,0,11.45,16.0623943
ORDA01638,2018-05-15,12:23:39,Lunch,BK,"[('Steak', 5), ('Fries', 6)]",297.0,-37.8080269,144.97067,0,7.063,12.921722187571692
ORDI07011,2018-04-17,11:22:49,Breakfast,NS,"[('Pancake', 9), ('Coffee', 6), ('Eggs', 10)]",483.25,-37.8116531,144.9648411,0,7.621,12.1700058
ORDA04407,2018-04-26,11:43:05,Breakfast,BK,"[('Coffee', 8), ('Pancake', 10), ('Cereal', 9)]",491.5,-37.8187538,144.967203,0,7.627,12.5861275
ORDK05223,2018-05-25,12:43:56,Lunch,BK,"[('Burger', 4), ('Chicken', 6)]",316.0,-37.813877,144.9681852,0,7.317,13.566303
ORDB10423,2018-09-08,16:16:54,Dinner,TP,"[('Salmon', 2), ('Pasta', 1)]",109.5,-37.821025,144.9784257,0,8.718,13.9186616
ORDZ08349,2018-08-20,15:36:20,Lunch,NS,"[('Steak', 10), ('Salad', 10), ('Fries', 1)]",634.0,-37.8036314,144.9544783,0,7.88,13.2249958
ORDZ02062,2018-04-02,11:02:32,Breakfast,NS,"[('Pancake', 2), ('Eggs', 1)]",70.5,-37.8138488,144.9836191,0,8.465,13.5079665
ORDA05315,2018-04-15,11:22:49,Breakfast,BK,"[('Coffee', 9), ('Pancake', 2)]",116.0,-37.8168593,144.9851153,0,6.076,13.1687751
ORDK03565,2018-04-30,11:53:14,Breakfast,BK,"[('Coffee', 8), ('Pancake', 1)]",84.25,-37.8157316,144.963445,0,7.914,12.3108403
ORDB01089,2018-02-02,09:00:50,Breakfast,TP,"[('Cereal', 8), ('Coffee', 10)]",243.0,-37.8163957,144.9373273,0,10.444,13.0622622
ORDZ04103,2018-10-07,17:17:44,Dinner,NS,"[('Salmon', 5), ('Fish&Chips', 4), ('Pasta', 8), ('Shrimp', 7)]",943.0,-37.8020981,144.9657009,0,6.669,14.6053372
ORDA07950,2018-08-18,15:36:20,Lunch,BK,"[('Chicken', 3), ('Salad', 4), ('Steak', 10), ('Burger', 4), ('Fries', 4)]",786.8,-37.8111201,144.9700211,0,6.993,15.7145511
ORDK08396,2018-06-28,13:54:55,Lunch,BK,"[('Chicken', 6), ('Salad', 2)]",226.4,-37.8120344,144.9492301,0,8.776,14.5399811
ORDY08903,2018-10-03,17:07:36,Dinner,TP,"[('Pasta', 2), ('Fish&Chips', 10), ('Shrimp', 4)]",621.0,-37.8020727,144.96336,0,9.535,13.3443116
ORDK06414,2018-07-10,14:15:12,Lunch,BK,"[('Chicken', 7), ('Fries', 3)]",260.0,-37.8326512,144.9903468,0,8.032,13.9303402
ORDB07009,2018-11-02,18:08:27,Dinner,TP,"[('Fish&Chips', 1), ('Pasta', 6), ('Shrimp', 10)]",740.0,-37.8202882,144.9419831,0,9.527,13.6388085
ORDC00876,2018-05-14,12:23:39,Lunch,NS,"[('Salad', 9), ('Chicken', 10), ('Fries', 10), ('Burger', 8), ('Steak', 3)]",977.8,-37.7993419,144.9590456,0,7.19,12.476173
ORDY02646,2018-12-14,19:29:34,Dinner,TP,"[('Fish&Chips', 7), ('Shrimp', 6)]",569.0,-37.8201555,144.948499,0,8.93,13.4028142
ORDX03997,2018-10-15,17:27:53,Dinner,BK,"[('Salmon', 8), ('Pasta', 7)]",520.5,-37.8104849,144.9937425,0,4.747,11.4846177
ORDZ10483,2018-10-03,17:07:36,Dinner,NS,"[('Salmon', 6), ('Shrimp', 2), ('Pasta', 8)]",574.0,-37.8092246,144.9876645,0,8.323,14.3686678
ORDZ01324,2018-07-03,14:05:04,Lunch,NS,"[('Steak', 5), ('Fries', 3)]",261.0,-37.807562,144.963042,0,7.372,12.9427647
ORDY10268,2018-02-27,09:51:32,Breakfast,TP,"[('Cereal', 1), ('Eggs', 5), ('Coffee', 9), ('Pancake', 6)]",344.0,-37.8001434,144.9502837,0,10.194,12.3683179
ORDK09738,2018-10-13,17:27:53,Dinner,BK,"[('Fish&Chips', 9), ('Pasta', 4), ('Shrimp', 9)]",911.0,-37.8055637,144.9419322,0,9.504,19.1094328
ORDK07791,2018-02-27,09:51:32,Breakfast,BK,"[('Coffee', 3), ('Pancake', 2)]",71.0,-37.8226969,144.9750325,0,7.572,12.6338845
ORDK01642,2018-09-24,16:47:19,Dinner,BK,"[('Shrimp', 1), ('Pasta', 3), ('Fish&Chips', 6)]",346.5,-37.8080854,144.9538304,0,8.399,14.8222235
ORDI01728,2018-05-17,12:23:39,Lunch,NS,"[('Chicken', 2), ('Fries', 9), ('Burger', 5), ('Steak', 6), ('Salad', 3)]",648.6,-37.8085443,144.9634169,0,7.49,13.151879
ORDA06950,2018-12-07,19:19:26,Dinner,BK,"[('Salmon', 5), ('Fish&Chips', 7), ('Shrimp', 5), ('Pasta', 7)]",912.5,-37.8013457,144.9174425,0,11.675,18.998935
ORDB08666,2018-09-04,16:06:45,Dinner,TP,"[('Shrimp', 2), ('Pasta', 1), ('Salmon', 9), ('Fish&Chips', 7)]",749.5,-37.8142292,144.9389634,0,10.229,13.8798886
ORDJ07647,2018-09-23,16:47:19,Dinner,TP,"[('Shrimp', 4), ('Pasta', 5)]",353.5,-37.822312,144.9524743,0,8.517,13.7954893
ORDJ06787,2018-10-05,17:07:36,Dinner,TP,"[('Shrimp', 5), ('Salmon', 9), ('Pasta', 1), ('Fish&Chips', 4)]",806.5,-37.8179092,144.954252,0,8.475,12.7492708
ORDA01133,2018-09-28,16:57:27,Dinner,BK,"[('Shrimp', 8), ('Salmon', 6), ('Pasta', 2), ('Fish&Chips', 6)]",943.0,-37.8085606,144.9452722,0,9.195,16.5114951
ORDB01593,2018-07-28,14:55:46,Lunch,TP,"[('Salad', 6), ('Burger', 9)]",382.2,-37.8149294,144.9607603,0,8.225,14.129098
ORDB07286,2018-09-30,16:57:27,Dinner,TP,"[('Shrimp', 7), ('Salmon', 5), ('Fish&Chips', 4)]",723.0,-37.7993843,144.925888,0,12.072,17.715657
ORDJ09934,2018-06-10,13:14:21,Lunch,TP,"[('Fries', 3), ('Chicken', 9)]",324.0,-37.8048211,144.993781,0,11.11,15.689293511772231
ORDB02648,2018-05-10,12:13:31,Lunch,TP,"[('Salad', 10), ('Steak', 9)]",577.0,-37.7987762,144.9641966,0,9.888,13.4899857
ORDK02037,2018-06-27,13:54:55,Lunch,BK,"[('Salad', 1), ('Chicken', 1), ('Burger', 5), ('Fries', 5), ('Steak', 9)]",669.2,-37.8246995,144.9847078,0,6.844,12.765519
ORDK04610,2018-10-15,17:27:53,Dinner,BK,"[('Pasta', 10), ('Fish&Chips', 10), ('Salmon', 1), ('Shrimp', 2)]",774.0,-37.8094872,144.9757411,0,6.385,12.8197512
ORDC03081,2018-08-10,15:16:03,Lunch,NS,"[('Burger', 9), ('Steak', 9), ('Fries', 4), ('Chicken', 7), ('Salad', 6)]",1059.2,-37.8049874,144.9723977,0,6.881,12.0971777
ORDY02799,2018-08-11,15:16:03,Lunch,TP,"[('Fries', 10), ('Steak', 6), ('Burger', 9), ('Salad', 1), ('Chicken', 9)]",974.2,-37.8106068,144.9887464,0,9.954,15.133629
ORDK05936,2018-05-25,12:43:56,Lunch,BK,"[('Chicken', 7), ('Salad', 5), ('Steak', 3), ('Fries', 6)]",517.0,-37.8141197,144.9681146,0,7.356,13.232509562978871
ORDI06843,2018-10-30,17:58:18,Dinner,NS,"[('Fish&Chips', 9), ('Shrimp', 3), ('Pasta', 2), ('Salmon', 4)]",696.0,-37.8118901,144.9613941,0,7.828,14.1570977
ORDY02243,2018-11-06,18:18:35,Dinner,TP,"[('Salmon', 9), ('Fish&Chips', 9), ('Shrimp', 4), ('Pasta', 5)]",1037.5,-37.8132527,144.9625511,0,8.148,12.3768047
ORDY10544,2018-06-02,13:04:13,Lunch,TP,"[('Steak', 7), ('Burger', 10), ('Salad', 10)]",797.0,-37.8018668,144.9928485,0,11.173,15.7065324
ORDB08338,2018-09-01,15:56:37,Lunch,TP,"[('Fries', 5), ('Salad', 2), ('Steak', 3)]",229.4,-37.8167745,144.9542874,0,8.517,13.6514746
ORDC04368,2018-10-17,17:38:01,Dinner,NS,"[('Salmon', 2), ('Fish&Chips', 10)]",432.0,-37.8022987,144.9522544,0,7.932,13.7924559
ORDX08419,2018-01-29,08:50:42,Breakfast,BK,"[('Pancake', 9), ('Eggs', 1)]",240.25,-37.8239379,144.9379511,0,10.434,15.6342966
ORDC08277,2018-06-19,13:34:38,Lunch,NS,"[('Salad', 3), ('Chicken', 3)]",147.6,-37.8246087,145.0050343,0,11.098,16.3846955
ORDZ00475,2018-04-01,10:52:23,Breakfast,NS,"[('Eggs', 6), ('Cereal', 4), ('Pancake', 9)]",434.25,-37.8189562,144.9542785,0,9.171,16.3577523
ORDA06581,2018-03-14,10:21:58,Breakfast,BK,"[('Pancake', 1), ('Coffee', 6), ('Eggs', 10), ('Cereal', 7)]",436.25,-37.8242368,145.0136894,0,4.89,9.9581845
ORDY00724,2018-08-12,15:26:11,Lunch,TP,"[('Burger', 4), ('Steak', 6), ('Fries', 9), ('Salad', 2)]",536.4,-37.8117055,144.9603483,0,8.49,13.412556931141584
ORDZ04295,2018-04-15,11:22:49,Breakfast,NS,"[('Pancake', 7), ('Coffee', 10), ('Eggs', 7)]",398.75,-37.8169429,144.9834347,0,8.696,15.2907236
ORDK09161,2018-09-22,16:47:19,Dinner,BK,"[('Salmon', 2), ('Fish&Chips', 2), ('Shrimp', 3), ('Pasta', 1)]",341.5,-37.8000639,144.9720473,0,7.524,17.2362817
ORDC03882,2018-05-28,12:54:05,Lunch,NS,"[('Chicken', 9), ('Burger', 7), ('Fries', 2)]",529.0,-37.8096098,144.9552809,0,8.145,13.5270272
ORDA04196,2018-02-11,09:21:07,Breakfast,BK,"[('Pancake', 3), ('Coffee', 1), ('Eggs', 3)]",146.25,-37.8161349,144.9722399,0,6.974,13.902815
ORDC10837,2018-11-22,18:49:00,Dinner,NS,"[('Shrimp', 6), ('Salmon', 4), ('Fish&Chips', 9), ('Pasta', 8)]",1023.0,-37.8213479,144.9490925,0,9.786,16.2328752
ORDC08787,2018-04-19,11:32:57,Breakfast,NS,"[('Pancake', 7), ('Cereal', 1), ('Eggs', 9), ('Coffee', 2)]",403.75,-37.8134053,144.9736092,0,7.678,12.9286977
ORDB05291,2018-09-10,16:16:54,Dinner,TP,"[('Fish&Chips', 1), ('Shrimp', 1), ('Salmon', 8), ('Pasta', 1)]",444.5,-37.8253426,144.9695571,0,8.166,12.2959678
ORDK03139,2018-08-14,15:26:11,Lunch,BK,"[('Fries', 6), ('Chicken', 4), ('Steak', 5), ('Salad', 4), ('Burger', 3)]",586.8,-37.8120686,144.9720701,0,6.952,12.7133069
ORDK01000,2018-09-18,16:37:10,Dinner,BK,"[('Shrimp', 2), ('Fish&Chips', 3), ('Pasta', 9)]",460.5,-37.8163857,144.9686391,0,7.333,13.9782482
ORDI06317,2018-07-06,14:05:04,Lunch,NS,"[('Salad', 7), ('Burger', 7), ('Chicken', 9), ('Steak', 1)]",670.4,-37.8133378,144.9386836,0,10.238,15.9073778
ORDX02034,2018-01-12,08:20:16,Breakfast,BK,"[('Coffee', 2), ('Eggs', 10)]",235.0,-37.8072412,144.9574337,1,8.039,6.079938
ORDY08956,2018-03-04,10:01:41,Breakfast,TP,"[('Cereal', 6), ('Pancake', 8), ('Eggs', 1), ('Coffee', 7)]",394.5,-37.8154653,144.9356584,0,10.56,14.466096302090675
ORDX01969,2018-07-22,14:35:29,Lunch,BK,"[('Fries', 1), ('Salad', 2), ('Steak', 1), ('Chicken', 4), ('Burger', 1)]",250.4,-37.8146377,144.9538764,0,8.448,17.1571796
ORDI09455,2018-10-10,17:17:44,Dinner,NS,"[('Pasta', 10), ('Salmon', 6), ('Fish&Chips', 6), ('Shrimp', 9)]",1217.0,-37.8098596,144.9289357,0,9.988,16.0777842
ORDA06142,2018-10-28,17:58:18,Dinner,BK,"[('Pasta', 9), ('Shrimp', 10), ('Salmon', 2), ('Fish&Chips', 1)]",904.5,-37.8091669,144.9485268,0,8.927,18.4283283
ORDA02851,2018-09-07,16:16:54,Dinner,BK,"[('Shrimp', 6), ('Pasta', 6)]",489.0,-37.8204535,144.9769006,0,7.207,13.8904881
ORDC07946,2018-10-20,17:38:01,Dinner,NS,"[('Fish&Chips', 6), ('Salmon', 3)]",333.0,-37.8080677,144.9917146,0,8.536,16.9268842
ORDZ05347,2018-05-05,12:03:22,Lunch,NS,"[('Fries', 7), ('Steak', 9), ('Salad', 1)]",506.2,-37.8140547,144.9481931,0,10.085,17.6351966
ORDJ10443,2018-11-27,18:59:09,Dinner,TP,"[('Shrimp', 7), ('Fish&Chips', 3)]",483.0,-37.8261246,144.9668747,0,8.273,12.515453116311413
ORDB01600,2018-08-01,15:05:54,Lunch,TP,"[('Burger', 10), ('Steak', 5), ('Fries', 7), ('Chicken', 7), ('Salad', 3)]",894.6,-37.8034132,144.9499017,0,9.934,13.1779134
ORDY04336,2018-02-28,09:51:32,Breakfast,TP,"[('Pancake', 4), ('Eggs', 5)]",207.0,-37.8031018,144.9291818,0,11.415,13.5773971
ORDZ02350,2018-11-16,18:38:52,Dinner,NS,"[('Fish&Chips', 8), ('Salmon', 3), ('Shrimp', 3), ('Pasta', 5)]",702.5,-37.7997138,144.9578712,0,7.24,13.2533736
ORDX07806,2018-04-07,11:12:40,Breakfast,BK,"[('Pancake', 5), ('Eggs', 7), ('Cereal', 4), ('Coffee', 1)]",366.75,-37.816741,145.0088132,0,3.867,10.5528121
ORDZ01422,2018-10-21,17:38:01,Dinner,NS,"[('Salmon', 8), ('Pasta', 1), ('Fish&Chips', 7)]",600.5,-37.8077721,144.9941233,0,8.681,16.655322519326944
ORDC10829,2018-07-13,14:25:21,Lunch,NS,"[('Salad', 7), ('Burger', 3), ('Fries', 2), ('Steak', 3)]",372.4,-37.8186939,145.0003434,0,10.156,15.7738736
ORDJ05349,2018-01-14,08:20:16,Breakfast,TP,"[('Eggs', 10), ('Coffee', 6), ('Pancake', 10), ('Cereal', 1)]",528.5,-37.8085633,145.0001673,1,11.246,7.5088826
ORDX06204,2018-11-30,18:59:09,Dinner,BK,"[('Pasta', 10), ('Salmon', 3)]",398.0,-37.8224083,144.9475061,0,9.294,16.264195943636253
ORDI10443,2018-04-28,11:53:14,Breakfast,NS,"[('Coffee', 6), ('Eggs', 9)]",243.0,-37.8223042,144.9683484,0,8.899,15.7559308
ORDZ00875,2018-06-08,13:14:21,Lunch,NS,"[('Burger', 4), ('Steak', 7), ('Salad', 6)]",542.2,-37.8164627,144.9651728,0,8.294,13.8972723
ORDI01973,2018-03-01,09:51:32,Breakfast,NS,"[('Pancake', 1), ('Coffee', 7), ('Cereal', 1)]",97.75,-37.815709,145.0126153,0,11.02,15.9477592
ORDC10919,2018-12-26,19:49:51,Dinner,NS,"[('Shrimp', 5), ('Fish&Chips', 8)]",550.0,-37.806195,144.9404185,0,10.249,16.4078528
ORDY05450,2018-12-02,19:09:17,Dinner,TP,"[('Shrimp', 8), ('Pasta', 6), ('Salmon', 4), ('Fish&Chips', 3)]",866.0,-37.8212268,144.9885721,0,9.467,15.2810061
ORDI00066,2018-02-23,09:41:24,Breakfast,NS,"[('Cereal', 4), ('Pancake', 5)]",205.25,-37.8147838,144.9377043,0,9.839,14.4394014
ORDY01173,2018-06-26,13:44:47,Lunch,TP,"[('Salad', 5), ('Burger', 2), ('Chicken', 3), ('Fries', 3)]",280.0,-37.8111243,145.0017881,0,11.152,14.2011976
ORDC07442,2018-06-15,13:24:30,Lunch,NS,"[('Salad', 5), ('Burger', 7), ('Chicken', 1)]",335.0,-37.8135115,144.9655921,0,7.85,13.2113526
ORDC03646,2018-10-27,17:58:18,Dinner,NS,"[('Shrimp', 3), ('Pasta', 1)]",189.5,-37.8111269,144.9451274,0,9.869,18.1406137
ORDY00588,2018-05-31,12:54:05,Lunch,TP,"[('Salad', 4), ('Burger', 4), ('Steak', 3), ('Chicken', 6), ('Fries', 8)]",615.8,-37.8059784,144.9872632,0,10.284,13.5759843
ORDB02810,2018-09-14,16:27:02,Dinner,TP,"[('Fish&Chips', 4), ('Shrimp', 7), ('Salmon', 4), ('Pasta', 1)]",709.5,-37.8006201,144.9559921,0,9.698,13.979229
ORDC00545,2018-12-04,19:09:17,Dinner,NS,"[('Fish&Chips', 9), ('Pasta', 6), ('Salmon', 4)]",644.0,-37.8054568,144.9333354,0,10.228,15.9909837
ORDA06826,2018-08-15,15:26:11,Lunch,BK,"[('Steak', 6), ('Burger', 7), ('Chicken', 6), ('Salad', 3)]",730.6,-37.8084589,144.9785084,0,6.051,11.9138832
ORDZ08404,2018-02-26,09:51:32,Breakfast,NS,"[('Pancake', 3), ('Cereal', 6), ('Coffee', 5)]",236.25,-37.8107123,144.9771495,0,7.739,12.766419955748958
ORDC08604,2018-08-04,15:05:54,Lunch,NS,"[('Burger', 3), ('Salad', 4), ('Steak', 8), ('Fries', 6)]",593.8,-37.803592,144.9498747,0,8.341,15.5261022
ORDI01419,2018-03-01,09:51:32,Breakfast,NS,"[('Pancake', 8), ('Eggs', 4), ('Coffee', 3)]",304.5,-37.8234402,144.937746,0,10.746,15.6503217
ORDK05236,2018-02-22,09:41:24,Breakfast,BK,"[('Coffee', 6), ('Cereal', 3)]",108.0,-37.8260999,144.9848703,0,7.343,12.6022307
ORDA05608,2018-09-12,16:27:02,Dinner,BK,"[('Shrimp', 5), ('Fish&Chips', 10)]",620.0,-37.7993493,144.9978648,0,5.543,12.0289381
ORDX07069,2018-07-28,14:55:46,Lunch,BK,"[('Fries', 1), ('Steak', 10)]",462.0,-37.8106752,144.9588214,0,7.88,16.7778068
ORDK00480,2018-02-22,09:41:24,Breakfast,BK,"[('Cereal', 5), ('Coffee', 8), ('Eggs', 10), ('Pancake', 7)]",554.75,-37.812562,145.0049245,0,3.854,8.7360868
ORDY10664,2018-06-08,13:14:21,Lunch,TP,"[('Salad', 5), ('Burger', 6)]",272.0,-37.8047977,144.9488389,0,9.83,13.1908843
ORDJ02632,2018-09-08,16:16:54,Dinner,TP,"[('Shrimp', 6), ('Fish&Chips', 8), ('Pasta', 1)]",631.5,-37.8211636,144.9781181,0,8.694,14.3377171
ORDX01951,2018-06-17,13:34:38,Lunch,BK,"[('Burger', 8), ('Salad', 7), ('Chicken', 10), ('Fries', 1)]",700.4,-37.8097112,144.9554654,0,8.212,17.0646113
ORDJ07276,2018-08-28,15:56:37,Lunch,TP,"[('Fries', 3), ('Chicken', 6), ('Salad', 10), ('Burger', 10), ('Steak', 7)]",1025.0,-37.8102862,144.9613285,0,8.497,11.8078858
ORDB03261,2018-09-08,16:16:54,Dinner,TP,"[('Pasta', 4), ('Shrimp', 7)]",488.0,-37.8210635,144.9782837,0,8.714,14.2561924
ORDK07645,2018-04-15,11:22:49,Breakfast,BK,"[('Eggs', 2), ('Cereal', 4)]",128.0,-37.8131361,145.0114468,0,3.727,10.8410908
ORDY02168,2018-04-22,11:43:05,Breakfast,TP,"[('Pancake', 6), ('Eggs', 9)]",343.5,-37.8187375,144.9532364,0,8.529,12.1894645
ORDI05965,2018-10-05,17:07:36,Dinner,NS,"[('Fish&Chips', 5), ('Salmon', 4), ('Shrimp', 9)]",825.0,-37.8150464,144.9718458,0,7.781,13.7967521
ORDC05850,2018-05-15,12:23:39,Lunch,NS,"[('Fries', 4), ('Burger', 1), ('Chicken', 4)]",207.0,-37.8242539,144.9537852,0,9.854,15.434409716798392
ORDK05690,2018-11-04,18:08:27,Dinner,BK,"[('Pasta', 5), ('Fish&Chips', 10)]",487.5,-37.8115028,144.9526772,0,8.472,18.359749
ORDI10526,2018-05-16,12:23:39,Lunch,NS,"[('Chicken', 4), ('Burger', 10)]",438.0,-37.8208637,144.9206343,0,11.993,17.8515095
ORDA06556,2018-09-06,16:06:45,Dinner,BK,"[('Pasta', 3), ('Fish&Chips', 2)]",152.5,-37.8169557,144.9274136,0,11.433,18.53304985488525
ORDC05514,2018-07-30,14:55:46,Lunch,NS,"[('Fries', 2), ('Salad', 3), ('Steak', 6), ('Chicken', 9)]",633.6,-37.8149626,144.9449653,0,9.189,14.8609797
ORDC00198,2018-06-21,13:34:38,Lunch,NS,"[('Burger', 5), ('Steak', 5), ('Salad', 5), ('Fries', 1), ('Chicken', 2)]",542.0,-37.7998656,145.0027997,0,9.614,15.3332362
