order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDY09013,2018-09-21,16:47:19,Dinner,TP,"[('Fish&Chips', 3), ('Shrimp', 10)]",645.0,-37.8054791,144.9487798,0,9.683,13.8997957
ORDA10383,2018-09-06,16:06:45,Dinner,BK,"[('Shrimp', 5), ('Salmon', 7), ('Pasta', 9)]",804.5,-37.8084452,144.9761847,0,6.262,13.4447334
ORDK02477,2018-11-28,18:59:09,Dinner,BK,"[('Pasta', 7), ('Fish&Chips', 4), ('Shrimp', 8)]",764.5,-37.8181858,144.975564,0,7.056,13.9919488
ORDA03371,2018-11-07,18:18:35,Dinner,BK,"[('Pasta', 5), ('Fish&Chips', 2)]",207.5,-37.8141782,144.9632964,0,7.715,14.5126668
ORDA03147,2018-05-22,12:33:48,Lunch,BK,"[('Burger', 1), ('Steak', 2)]",121.0,-37.7973366,145.0107,0,4.966,10.9294378
ORDY00044,2018-07-24,14:45:38,Lunch,TP,"[('Burger', 7), ('Steak', 9), ('Fries', 1), ('Salad', 6)]",737.2,-37.8141716,144.9732159,0,8.581,12.0610099
ORDC10247,2018-02-20,09:41:24,Breakfast,NS,"[('Pancake', 6), ('Cereal', 3), ('Coffee', 10)]",283.5,-37.8150469,144.9951377,0,9.531,14.6913078
ORDJ05254,2018-12-18,19:39:43,Dinner,TP,"[('Fish&Chips', 5), ('Pasta', 10), ('Shrimp', 10)]",990.0,-37.8086605,144.9482704,0,9.648,13.3667992
ORDZ00460,2018-08-18,15:36:20,Lunch,NS,"[('Fries', 7), ('Salad', 9)]",238.8,-37.8117448,144.972083,0,7.524,14.8513317
ORDA07073,2018-12-15,19:29:34,Dinner,BK,"[('Fish&Chips', 1), ('Shrimp', 9)]",521.0,-37.8243246,144.9439659,0,9.859,19.7507764
ORDI08703,2018-07-11,14:15:12,Lunch,NS,"[('Chicken', 9), ('Steak', 6)]",558.0,-37.8060961,144.9428659,0,9.2,14.9071854
ORDB06706,2018-05-25,12:43:56,Lunch,TP,"[('Chicken', 4), ('Steak', 2), ('Fries', 7)]",302.0,-37.8026913,144.9635558,0,9.446,12.6630515
ORDZ02858,2018-06-20,13:34:38,Lunch,NS,"[('Burger', 1), ('Fries', 2)]",55.0,-37.8001237,144.9288843,0,10.864,16.7111826
ORDY03407,2018-03-13,10:21:58,Breakfast,TP,"[('Coffee', 2), ('Eggs', 7)]",169.0,-37.821922,144.9737985,0,8.162,11.2319026
ORDA00469,2018-08-07,15:16:03,Lunch,BK,"[('Fries', 10), ('Salad', 8), ('Chicken', 1)]",289.6,-37.8164925,144.9669257,0,7.468,13.6251631
ORDB03673,2018-09-03,16:06:45,Dinner,TP,"[('Salmon', 2), ('Pasta', 7)]",274.5,-37.8106765,144.9580226,0,8.913,12.9817935
ORDY10318,2018-09-29,16:57:27,Dinner,TP,"[('Salmon', 4), ('Shrimp', 1), ('Pasta', 9), ('Fish&Chips', 7)]",710.5,-37.8110018,144.9266089,0,11.542,16.9942157
ORDC04967,2018-04-01,10:52:23,Breakfast,NS,"[('Coffee', 1), ('Eggs', 4), ('Pancake', 5)]",216.75,-37.8194643,144.9791943,0,9.507,16.6135321
ORDK04038,2018-06-20,13:34:38,Lunch,BK,"[('Chicken', 7), ('Salad', 2), ('Steak', 2), ('Fries', 3)]",384.4,-37.8043977,144.9492254,0,8.812,14.7189263
ORDA09310,2018-03-16,10:21:58,Breakfast,BK,"[('Coffee', 2), ('Eggs', 3)]",81.0,-37.8172965,144.9641668,0,7.738,12.6523578
ORDJ05468,2018-11-02,18:08:27,Dinner,TP,"[('Shrimp', 2), ('Pasta', 6), ('Fish&Chips', 2), ('Salmon', 8)]",671.0,-37.8019358,144.9814442,0,10.282,14.2476929
ORDJ04778,2018-12-23,19:49:51,Dinner,TP,"[('Shrimp', 8), ('Salmon', 8)]",760.0,-37.8192852,145.0018656,0,10.876,16.4290675
ORDX08101,2018-04-02,11:02:32,Breakfast,BK,"[('Coffee', 10), ('Cereal', 9), ('Eggs', 5), ('Pancake', 6)]",519.5,-37.8064876,145.0038278,0,4.186,8.9999719
ORDB04663,2018-07-15,14:25:21,Lunch,TP,"[('Salad', 5), ('Fries', 7)]",170.0,-37.8201817,144.957557,0,7.952,13.3335201
ORDB07342,2018-01-09,08:10:08,Breakfast,TP,"[('Eggs', 9), ('Pancake', 6), ('Coffee', 4), ('Cereal', 1)]",394.5,-37.8127481,144.9608147,1,8.365,5.6578154
ORDY09398,2018-10-31,17:58:18,Dinner,TP,"[('Fish&Chips', 7), ('Salmon', 6), ('Pasta', 4)]",601.0,-37.820259,144.9925829,0,9.899,14.0544958
ORDC06858,2018-03-14,10:21:58,Breakfast,NS,"[('Pancake', 5), ('Coffee', 9), ('Cereal', 8)]",356.75,-37.8169756,144.9665798,0,8.293,12.6984443
ORDZ06039,2018-05-05,12:03:22,Lunch,NS,"[('Salad', 9), ('Steak', 6), ('Fries', 1), ('Burger', 9), ('Chicken', 10)]",1035.8,-37.7997371,144.9348231,0,6.716,13.6731646
ORDY00804,2018-05-25,12:43:56,Lunch,TP,"[('Burger', 2), ('Steak', 6), ('Salad', 3)]",383.6,-37.8253765,144.9571706,0,8.08,11.7339249
ORDC05246,2018-05-15,12:23:39,Lunch,NS,"[('Fries', 4), ('Salad', 7), ('Chicken', 7)]",392.4,-37.8177326,144.9646246,0,8.463,13.6946297
ORDK06924,2018-03-05,10:01:41,Breakfast,BK,"[('Coffee', 9), ('Cereal', 3)]",130.5,-37.7992786,144.9367969,0,10.017,14.9411211
ORDC09697,2018-11-30,18:59:09,Dinner,NS,"[('Salmon', 2), ('Pasta', 1), ('Shrimp', 4), ('Fish&Chips', 7)]",570.5,-37.812878,144.9639494,0,7.846,14.3791139
ORDA04957,2018-10-27,17:58:18,Dinner,BK,"[('Pasta', 9), ('Salmon', 9), ('Shrimp', 7), ('Fish&Chips', 1)]",1029.5,-37.8053404,144.9960208,0,4.936,14.0323899
ORDC00651,2018-04-17,11:22:49,Breakfast,NS,"[('Pancake', 5), ('Eggs', 6)]",253.25,-37.8124133,144.9622451,0,7.87,12.719772
ORDK02090,2018-06-01,12:54:05,Lunch,BK,"[('Fries', 8), ('Chicken', 9), ('Steak', 5)]",609.0,-37.8028948,144.9486112,0,8.83,14.8144044
ORDY04046,2018-01-22,08:40:33,Breakfast,TP,"[('Coffee', 1), ('Pancake', 10), ('Eggs', 8)]",426.0,-37.800578,144.9735988,0,10.136,13.1112473
ORDX08567,2018-09-29,16:57:27,Dinner,BK,"[('Shrimp', 9), ('Pasta', 8)]",706.0,-37.8023092,144.9498347,0,8.807,17.7448127
ORDB10520,2018-04-29,11:53:14,Breakfast,TP,"[('Pancake', 9), ('Coffee', 10), ('Cereal', 10)]",503.25,-37.8046318,144.9704802,0,9.58,13.8863365
ORDI10462,2018-01-16,08:30:25,Breakfast,NS,"[('Eggs', 5), ('Pancake', 4)]",207.0,-37.8045341,144.9875652,1,7.969,7.0609105
ORDZ01968,2018-09-24,16:47:19,Dinner,NS,"[('Fish&Chips', 10), ('Salmon', 1), ('Pasta', 7)]",583.5,-37.801953,144.9636853,0,6.86,12.3588079
ORDZ06739,2018-01-05,08:00:00,Breakfast,NS,"[('Eggs', 6), ('Coffee', 8)]",192.0,-37.7995332,144.9600147,1,7.085,5.9550414
ORDJ08122,2018-01-26,08:50:42,Breakfast,TP,"[('Coffee', 1), ('Eggs', 5), ('Pancake', 10)]",360.0,-37.8101691,144.9365608,0,10.497,13.4465713
ORDA09757,2018-07-10,14:15:12,Lunch,BK,"[('Salad', 10), ('Burger', 9), ('Fries', 6), ('Chicken', 6), ('Steak', 7)]",1030.0,-37.8245586,144.984761,0,6.822,12.5354301
ORDB05994,2018-12-11,19:19:26,Dinner,TP,"[('Shrimp', 10), ('Fish&Chips', 5), ('Salmon', 5), ('Pasta', 1)]",947.5,-37.8051475,144.9714312,0,9.53,13.783616
ORDJ07420,2018-05-19,12:33:48,Lunch,TP,"[('Steak', 3), ('Chicken', 4)]",263.0,-37.8014629,145.0065284,0,12.443,17.0645247
ORDZ09835,2018-10-15,17:27:53,Dinner,NS,"[('Pasta', 7), ('Salmon', 1)]",233.5,-37.8120691,144.9956889,0,9.291,15.4066483
ORDB09002,2018-01-15,08:20:16,Breakfast,TP,"[('Cereal', 2), ('Coffee', 1)]",49.5,-37.8153797,144.9225106,1,12.267,7.6764106
ORDX09024,2018-07-06,14:05:04,Lunch,BK,"[('Salad', 10), ('Burger', 10), ('Chicken', 6), ('Steak', 2)]",764.0,-37.8180035,144.9941103,0,5.304,10.4610228
ORDK06699,2018-12-26,19:49:51,Dinner,BK,"[('Fish&Chips', 2), ('Shrimp', 10), ('Pasta', 4), ('Salmon', 1)]",761.0,-37.804787,144.9574515,0,8.036,15.3184356
ORDX04722,2018-08-25,15:46:28,Lunch,BK,"[('Chicken', 5), ('Burger', 4), ('Salad', 3), ('Fries', 7)]",419.6,-37.8150106,144.9695624,0,7.308,15.3319407
ORDY08214,2018-09-02,16:06:45,Dinner,TP,"[('Salmon', 6), ('Shrimp', 8), ('Pasta', 8)]",898.0,-37.8134366,144.9656478,0,8.216,13.6076974
ORDB01974,2018-07-13,14:25:21,Lunch,TP,"[('Salad', 5), ('Fries', 10), ('Steak', 4), ('Burger', 9), ('Chicken', 5)]",825.0,-37.8222313,144.9758609,0,8.088,11.239839
ORDJ01517,2018-01-31,08:50:42,Breakfast,TP,"[('Eggs', 8), ('Pancake', 6), ('Coffee', 6)]",366.5,-37.8133061,144.9603376,0,8.451,11.5255797
ORDB05406,2018-12-14,19:29:34,Dinner,TP,"[('Salmon', 2), ('Fish&Chips', 2), ('Shrimp', 4), ('Pasta', 7)]",560.5,-37.8131388,144.9585845,0,8.555,13.0332793
ORDZ06264,2018-01-28,08:50:42,Breakfast,NS,"[('Eggs', 6), ('Coffee', 4), ('Pancake', 1)]",186.25,-37.8238589,144.956348,0,9.61,16.4606231
ORDA09329,2018-02-06,09:10:59,Breakfast,BK,"[('Coffee', 4), ('Pancake', 6), ('Cereal', 1)]",196.5,-37.8222465,144.9366965,0,10.519,15.4398753
ORDK09608,2018-05-12,12:13:31,Lunch,BK,"[('Burger', 4), ('Chicken', 7), ('Salad', 1)]",365.2,-37.8016608,144.9623741,0,7.943,16.612067
ORDI10509,2018-01-02,08:00:00,Breakfast,NS,"[('Pancake', 7), ('Eggs', 3)]",235.75,-37.811359,144.9406482,1,9.567,7.4007535
ORDA08746,2018-11-11,18:28:43,Dinner,BK,"[('Fish&Chips', 9), ('Shrimp', 4)]",531.0,-37.8027286,144.9665224,0,7.551,17.1493867
ORDC10402,2018-09-03,16:06:45,Dinner,NS,"[('Shrimp', 9), ('Salmon', 8)]",814.0,-37.8072613,144.9781425,0,7.382,13.226929
ORDC04159,2018-07-08,14:15:12,Lunch,NS,"[('Salad', 8), ('Steak', 4), ('Fries', 7), ('Chicken', 9), ('Burger', 10)]",999.6,-37.8177563,144.9516316,0,9.142,16.4651673
ORDC09752,2018-07-22,14:45:38,Lunch,NS,"[('Chicken', 9), ('Steak', 4), ('Salad', 4), ('Burger', 5)]",691.8,-37.8236272,145.0075634,0,11.164,18.3696489
ORDB06034,2018-09-09,16:16:54,Dinner,TP,"[('Salmon', 9), ('Fish&Chips', 6), ('Shrimp', 9), ('Pasta', 4)]",1175.0,-37.8093903,144.9892,0,10.113,15.8426707
ORDI05008,2018-07-12,14:25:21,Lunch,NS,"[('Fries', 7), ('Salad', 2)]",118.4,-37.8223746,144.947751,0,9.97,15.8842975
ORDC10235,2018-02-19,09:31:16,Breakfast,NS,"[('Eggs', 7), ('Coffee', 8)]",214.0,-37.8031525,144.9357431,0,10.51,15.4106767
ORDK01998,2018-09-27,16:57:27,Dinner,BK,"[('Shrimp', 8), ('Salmon', 10), ('Pasta', 2), ('Fish&Chips', 2)]",967.0,-37.8057285,144.9453478,0,9.059,15.7377472
ORDJ01202,2018-10-15,17:27:53,Dinner,TP,"[('Salmon', 3), ('Fish&Chips', 8), ('Shrimp', 5)]",673.0,-37.8130824,144.9927179,0,10.241,14.2852548
ORDY07945,2018-03-11,10:11:49,Breakfast,TP,"[('Coffee', 7), ('Eggs', 1), ('Cereal', 7), ('Pancake', 10)]",464.0,-37.801992,144.9638169,0,9.531,13.4585246
ORDX03384,2018-03-08,10:11:49,Breakfast,BK,"[('Coffee', 5), ('Eggs', 6), ('Cereal', 4)]",253.5,-37.8141514,144.9775317,0,6.441,11.1521173
ORDA02876,2018-06-11,13:14:21,Lunch,BK,"[('Chicken', 10), ('Steak', 6), ('Burger', 7)]",807.0,-37.8151473,144.9602956,0,8.008,14.6648113
ORDK08234,2018-12-31,20:00:00,Dinner,BK,"[('Shrimp', 3), ('Pasta', 2), ('Fish&Chips', 8), ('Salmon', 3)]",620.0,-37.8027978,145.0067929,0,5.57,12.4529777
ORDK10673,2018-07-05,14:05:04,Lunch,BK,"[('Chicken', 5), ('Salad', 6), ('Steak', 7), ('Burger', 9), ('Fries', 3)]",893.2,-37.8003244,144.9604039,0,8.258,13.7734266
ORDY05159,2018-12-27,20:00:00,Dinner,TP,"[('Pasta', 7), ('Fish&Chips', 1), ('Salmon', 4)]",391.5,-37.8196908,144.9520403,0,8.603,13.694454
ORDI07786,2018-10-24,17:48:10,Dinner,NS,"[('Shrimp', 8), ('Pasta', 5), ('Salmon', 6), ('Fish&Chips', 7)]",1060.5,-37.8204595,144.9663365,0,8.868,14.4068425
ORDB05329,2018-01-28,08:50:42,Breakfast,TP,"[('Cereal', 9), ('Eggs', 2), ('Pancake', 7)]",402.75,-37.7988496,144.9623625,0,9.914,13.723928
ORDA01338,2018-08-04,15:05:54,Lunch,BK,"[('Chicken', 5), ('Fries', 7)]",244.0,-37.8032481,144.949899,0,8.822,17.345022
ORDX00627,2018-12-06,19:09:17,Dinner,BK,"[('Pasta', 3), ('Salmon', 2), ('Shrimp', 2)]",272.5,-37.8155694,144.9666736,0,7.51,14.4082839
ORDB05845,2018-10-16,17:27:53,Dinner,TP,"[('Salmon', 9), ('Fish&Chips', 4), ('Shrimp', 6)]",833.0,-37.8205367,144.9919893,0,9.813,13.9022849
ORDZ06365,2018-09-06,16:16:54,Dinner,NS,"[('Salmon', 10), ('Pasta', 2), ('Fish&Chips', 7), ('Shrimp', 1)]",764.0,-37.8246141,144.9627154,0,9.423,15.6182138
ORDK05374,2018-05-12,12:13:31,Lunch,BK,"[('Burger', 7), ('Chicken', 1)]",249.0,-37.8023819,144.9622054,0,7.909,16.7297006
ORDJ03688,2018-12-08,19:19:26,Dinner,TP,"[('Pasta', 6), ('Shrimp', 2), ('Fish&Chips', 9)]",588.0,-37.8207274,144.9485635,0,8.875,14.5385649
ORDJ00881,2018-02-12,09:21:07,Breakfast,TP,"[('Coffee', 9), ('Eggs', 10), ('Cereal', 10), ('Pancake', 7)]",667.25,-37.8145737,144.9718826,0,8.382,10.6038672
ORDI09905,2018-01-05,08:00:00,Breakfast,NS,"[('Cereal', 9), ('Eggs', 3), ('Pancake', 5), ('Coffee', 2)]",391.25,-37.800297,144.9601679,1,7.063,5.793795
ORDZ09297,2018-02-26,09:51:32,Breakfast,NS,"[('Coffee', 5), ('Eggs', 3)]",103.5,-37.8093688,144.9727775,0,7.247,12.3562277
ORDI04965,2018-04-28,11:53:14,Breakfast,NS,"[('Pancake', 5), ('Eggs', 8), ('Cereal', 10), ('Coffee', 7)]",559.75,-37.7999719,144.9598422,0,7.063,14.6128259
ORDB08495,2018-01-10,08:10:08,Breakfast,TP,"[('Pancake', 3), ('Eggs', 6), ('Coffee', 5), ('Cereal', 6)]",368.25,-37.8035614,144.9181009,1,12.287,7.1795387
ORDX06140,2018-09-12,16:27:02,Dinner,BK,"[('Salmon', 6), ('Fish&Chips', 1), ('Shrimp', 3)]",443.0,-37.7990863,144.9951027,0,5.783,12.8430628
ORDY04623,2018-06-25,13:44:47,Lunch,TP,"[('Burger', 7), ('Chicken', 4), ('Fries', 7)]",429.0,-37.8236952,144.979642,0,9.08,12.8329768
ORDJ09755,2018-06-02,13:04:13,Lunch,TP,"[('Steak', 4), ('Fries', 1), ('Salad', 2), ('Chicken', 5)]",386.4,-37.8167982,144.9692946,0,7.931,12.9724451
ORDY06484,2018-10-10,17:17:44,Dinner,TP,"[('Pasta', 6), ('Fish&Chips', 9)]",480.0,-37.8118367,144.9522175,0,9.077,12.8290342
ORDA04496,2018-06-25,13:44:47,Lunch,BK,"[('Salad', 1), ('Chicken', 9)]",305.2,-37.8243049,144.9844019,0,6.877,12.9368474
ORDI02489,2018-05-07,12:03:22,Lunch,NS,"[('Fries', 5), ('Salad', 5)]",146.0,-37.8040517,144.9581406,0,7.561,13.4885665
ORDC08088,2018-05-07,12:13:31,Lunch,NS,"[('Salad', 3), ('Burger', 9), ('Steak', 2)]",420.6,-37.8142011,144.9609802,0,8.215,13.3153562
ORDB01162,2018-12-13,19:29:34,Dinner,TP,"[('Fish&Chips', 7), ('Shrimp', 2)]",353.0,-37.8237612,144.9562133,0,7.971,12.4516936
ORDC00755,2018-06-18,13:34:38,Lunch,NS,"[('Fries', 4), ('Salad', 7)]",168.4,-37.822465,145.0058954,0,10.969,16.477399
ORDX05535,2018-11-09,18:18:35,Dinner,BK,"[('Pasta', 6), ('Salmon', 9), ('Shrimp', 2)]",642.0,-37.8111128,144.9910169,0,5.03,12.6037364
ORDA09392,2018-11-28,18:59:09,Dinner,BK,"[('Fish&Chips', 3), ('Shrimp', 3), ('Salmon', 9), ('Pasta', 1)]",663.5,-37.8210617,144.9662728,0,7.994,14.7854039
ORDB00924,2018-08-16,15:26:11,Lunch,TP,"[('Fries', 2), ('Salad', 9)]",178.8,-37.8114217,145.0098267,0,11.892,14.9568828
ORDX10911,2018-03-27,10:42:15,Breakfast,BK,"[('Cereal', 4), ('Eggs', 10), ('Coffee', 2)]",319.0,-37.8209249,144.9681901,0,7.803,12.6377529
ORDZ05940,2018-04-03,11:02:32,Breakfast,NS,"[('Pancake', 1), ('Coffee', 1)]",31.75,-37.8100407,144.9795533,0,7.795,13.2845541
ORDI00416,2018-05-10,12:13:31,Lunch,NS,"[('Burger', 1), ('Fries', 3), ('Chicken', 4), ('Salad', 7), ('Steak', 4)]",495.4,-37.8184762,144.9498783,0,9.617,15.2260969
ORDC03802,2018-12-15,19:29:34,Dinner,NS,"[('Shrimp', 10), ('Salmon', 4), ('Pasta', 6)]",869.0,-37.8244364,144.9435555,0,10.584,18.3618788
ORDA06139,2018-06-29,13:54:55,Lunch,BK,"[('Steak', 3), ('Burger', 4)]",259.0,-37.8279536,144.9864932,0,7.904,14.2259433
ORDK05428,2018-10-26,17:48:10,Dinner,BK,"[('Shrimp', 5), ('Pasta', 9), ('Salmon', 6), ('Fish&Chips', 9)]",1078.5,-37.8078487,144.9743784,0,6.433,13.1096423
ORDI06520,2018-11-16,18:38:52,Dinner,NS,"[('Fish&Chips', 8), ('Shrimp', 7)]",658.0,-37.8065642,144.9474374,0,8.725,14.9787688
ORDZ06949,2018-08-16,15:26:11,Lunch,NS,"[('Steak', 2), ('Fries', 10), ('Salad', 3), ('Burger', 10)]",571.6,-37.8094795,144.9756838,0,7.461,12.9402417
ORDB11058,2018-10-25,17:48:10,Dinner,TP,"[('Fish&Chips', 2), ('Pasta', 1)]",97.5,-37.8205146,144.9661206,0,7.417,11.9615252
ORDA09369,2018-02-22,09:41:24,Breakfast,BK,"[('Coffee', 7), ('Pancake', 6), ('Cereal', 2), ('Eggs', 8)]",416.0,-37.8147867,144.9494848,0,9.65,14.7292219
ORDA00370,2018-02-15,09:31:16,Breakfast,BK,"[('Pancake', 1), ('Coffee', 10), ('Cereal', 4)]",183.25,-37.8105343,144.9757192,0,6.517,11.4049283
ORDC02331,2018-02-10,09:21:07,Breakfast,NS,"[('Coffee', 6), ('Cereal', 6), ('Pancake', 9)]",389.25,-37.8089463,144.9665017,0,7.178,14.1168881
ORDK05585,2018-02-15,09:21:07,Breakfast,BK,"[('Eggs', 5), ('Pancake', 2), ('Coffee', 10)]",233.5,-37.8136358,145.0000791,0,4.389,9.0505932
ORDZ09410,2018-09-15,16:27:02,Dinner,NS,"[('Pasta', 2), ('Fish&Chips', 4), ('Shrimp', 7)]",573.0,-37.8222803,144.9536732,0,9.744,18.2176402
ORDZ00830,2018-10-23,17:48:10,Dinner,NS,"[('Pasta', 6), ('Fish&Chips', 2)]",235.0,-37.8201019,144.9669756,0,8.755,14.8344903
ORDZ00968,2018-07-06,14:05:04,Lunch,NS,"[('Burger', 1), ('Salad', 6), ('Fries', 8), ('Chicken', 1)]",262.2,-37.8141162,144.939014,0,10.146,16.160515
ORDB07399,2018-12-15,19:29:34,Dinner,TP,"[('Fish&Chips', 3), ('Salmon', 1), ('Pasta', 5)]",283.5,-37.8197185,144.9599089,0,7.717,13.081632
ORDB03109,2018-12-14,19:29:34,Dinner,TP,"[('Pasta', 4), ('Fish&Chips', 7), ('Salmon', 1)]",396.0,-37.8145465,145.0142926,0,12.297,15.553926
ORDA01342,2018-07-10,14:15:12,Lunch,BK,"[('Burger', 3), ('Steak', 7)]",408.0,-37.801308,144.9742145,0,7.187,13.1528619
ORDI01559,2018-01-29,08:50:42,Breakfast,NS,"[('Cereal', 1), ('Pancake', 4), ('Coffee', 1), ('Eggs', 9)]",323.5,-37.8028938,144.9666338,0,6.651,12.3635675
ORDX03511,2018-02-06,09:10:59,Breakfast,BK,"[('Cereal', 7), ('Eggs', 2)]",191.0,-37.7998105,144.9782045,0,6.97,12.1279076
ORDA03441,2018-05-10,12:13:31,Lunch,BK,"[('Steak', 10), ('Fries', 1)]",462.0,-37.800594,144.9915664,0,5.846,11.274991
ORDI07502,2018-01-03,08:00:00,Breakfast,NS,"[('Coffee', 3), ('Eggs', 5), ('Pancake', 10)]",375.0,-37.8048702,144.961308,1,4.046,4.2920583
ORDA04831,2018-03-11,10:11:49,Breakfast,BK,"[('Coffee', 2), ('Pancake', 10)]",257.5,-37.8045246,144.9632753,0,7.574,15.6642637
ORDX06918,2018-07-23,14:45:38,Lunch,BK,"[('Chicken', 1), ('Fries', 10)]",152.0,-37.8116662,144.9902029,0,5.147,11.0504185
ORDJ00684,2018-12-15,19:29:34,Dinner,TP,"[('Pasta', 8), ('Fish&Chips', 7)]",465.0,-37.8094689,144.9726522,0,9.099,14.8440567
ORDZ09519,2018-10-29,17:58:18,Dinner,NS,"[('Pasta', 8), ('Fish&Chips', 2), ('Salmon', 3)]",413.0,-37.8142655,145.0060671,0,10.325,16.5514076
ORDK08738,2018-04-06,11:02:32,Breakfast,BK,"[('Pancake', 1), ('Cereal', 6), ('Coffee', 8), ('Eggs', 9)]",408.25,-37.8029669,144.9971376,0,5.15,9.8328245
ORDJ05341,2018-06-12,13:24:30,Lunch,TP,"[('Burger', 5), ('Salad', 5), ('Chicken', 8), ('Steak', 7)]",812.0,-37.8150464,144.9418553,0,9.942,13.2917348
ORDI09511,2018-09-09,16:16:54,Dinner,NS,"[('Salmon', 4), ('Shrimp', 5), ('Pasta', 5)]",571.5,-37.8064151,144.9834693,0,7.68,16.3571297
ORDZ08557,2018-04-20,11:32:57,Breakfast,NS,"[('Coffee', 5), ('Eggs', 7)]",191.5,-37.8210762,144.9550144,0,9.422,14.3968607
ORDB05672,2018-07-13,14:25:21,Lunch,TP,"[('Steak', 6), ('Salad', 4), ('Burger', 7), ('Fries', 3)]",591.8,-37.8165198,145.0049966,0,11.23,14.7914328
ORDX09536,2018-12-03,19:09:17,Dinner,BK,"[('Pasta', 2), ('Salmon', 7), ('Shrimp', 4), ('Fish&Chips', 6)]",768.0,-37.8189635,144.9541299,0,8.703,15.7135568
ORDB07802,2018-11-29,18:59:09,Dinner,TP,"[('Salmon', 2), ('Shrimp', 4)]",298.0,-37.8127359,145.0144966,0,12.385,16.3028303
ORDC09533,2018-12-06,19:09:17,Dinner,NS,"[('Salmon', 2), ('Pasta', 9), ('Fish&Chips', 5), ('Shrimp', 3)]",666.5,-37.8191782,144.9542293,0,9.194,15.3477086
ORDY03982,2018-09-30,16:57:27,Dinner,TP,"[('Salmon', 9), ('Pasta', 10)]",644.0,-37.8149171,144.9680205,0,8.127,13.7354858
ORDC08906,2018-08-30,15:56:37,Lunch,NS,"[('Steak', 10), ('Salad', 6), ('Chicken', 8), ('Burger', 6)]",995.2,-37.8203709,144.9495861,0,9.619,14.8381512
ORDC07374,2018-04-01,10:52:23,Breakfast,NS,"[('Cereal', 10), ('Eggs', 6)]",342.0,-37.8185916,144.9701407,0,8.438,15.1439089
ORDJ10588,2018-06-05,13:04:13,Lunch,TP,"[('Fries', 9), ('Steak', 3), ('Burger', 2), ('Salad', 4)]",373.8,-37.8140249,144.9644216,0,8.076,11.9150111
ORDI09924,2018-05-02,12:03:22,Lunch,NS,"[('Chicken', 8), ('Burger', 9), ('Fries', 6)]",607.0,-37.8209636,144.9763313,0,8.579,14.1304536
ORDJ05899,2018-05-09,12:13:31,Lunch,TP,"[('Chicken', 7), ('Steak', 7)]",539.0,-37.802419,144.99178,0,11.088,14.0887945
ORDA07928,2018-07-22,14:45:38,Lunch,BK,"[('Burger', 1), ('Fries', 3), ('Salad', 1)]",84.2,-37.8233178,145.0092362,0,4.73,12.9379407
ORDX09486,2018-01-13,08:20:16,Breakfast,BK,"[('Coffee', 6), ('Eggs', 1)]",67.0,-37.8136776,144.9394374,1,9.768,8.5919865
ORDI06874,2018-08-21,15:36:20,Lunch,NS,"[('Fries', 3), ('Chicken', 7), ('Burger', 1), ('Steak', 10)]",741.0,-37.798632,144.9665798,0,6.597,12.3277451
ORDJ01048,2018-02-28,09:51:32,Breakfast,TP,"[('Cereal', 9), ('Pancake', 3), ('Coffee', 8), ('Eggs', 5)]",431.75,-37.8204506,144.998821,0,10.519,13.1207468
ORDB07583,2018-02-27,09:51:32,Breakfast,TP,"[('Cereal', 1), ('Coffee', 10)]",96.0,-37.8105086,144.9656708,0,8.618,10.4469688
ORDB04141,2018-11-19,18:38:52,Dinner,TP,"[('Salmon', 10), ('Shrimp', 3), ('Fish&Chips', 7)]",817.0,-37.8178766,145.0085414,0,11.484,14.7137926
ORDC07103,2018-02-05,09:00:50,Breakfast,NS,"[('Cereal', 10), ('Coffee', 5)]",247.5,-37.8164844,145.005003,0,10.387,15.6622815
ORDA04444,2018-10-05,17:07:36,Dinner,BK,"[('Salmon', 7), ('Shrimp', 8), ('Pasta', 6), ('Fish&Chips', 10)]",1234.0,-37.8234465,144.9785077,0,7.198,14.2036213
ORDC00819,2018-04-11,11:12:40,Breakfast,NS,"[('Pancake', 7), ('Eggs', 9)]",367.75,-37.824005,144.9559912,0,10.215,15.0248354
ORDK07054,2018-03-02,09:51:32,Breakfast,BK,"[('Eggs', 9), ('Cereal', 8), ('Pancake', 2), ('Coffee', 7)]",467.0,-37.8193638,144.9902238,0,5.814,10.4301881
ORDA05031,2018-05-26,12:43:56,Lunch,BK,"[('Salad', 3), ('Fries', 10), ('Chicken', 2), ('Steak', 9), ('Burger', 9)]",919.6,-37.8248322,144.9494179,0,9.464,17.2760257
ORDK08749,2018-08-05,15:05:54,Lunch,BK,"[('Fries', 2), ('Steak', 5), ('Salad', 2)]",283.4,-37.8141123,144.9520479,0,8.596,16.8091697
ORDC08557,2018-02-27,09:51:32,Breakfast,NS,"[('Pancake', 6), ('Cereal', 1), ('Eggs', 5), ('Coffee', 4)]",306.5,-37.8062448,144.9321702,0,10.21,15.3915162
ORDC01589,2018-01-14,08:20:16,Breakfast,NS,"[('Coffee', 10), ('Eggs', 8)]",251.0,-37.8025592,144.9456,1,8.591,8.4332682
